book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5400,191117,191117,184784,16,786837462,9780786837460.0,Mo Willems,2006.0,Don't Let the Pigeon Stay Up Late!,Don't Let the Pigeon Stay Up Late!,en-US,4.35,25532,25667,802,339,752,3330,6417,14829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5402,93731,93731,1075200,75,60096128,9780060096120.0,Meg Cabot,2003.0,Princess in Pink,"Princess in Pink (The Princess Diaries, #5)",eng,3.69,27057,29540,639,444,2504,10120,9222,7250,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5415,61942,61942,6614581,19,785729194,9780785729200.0,Anne McCaffrey,1968.0,The Dragonriders of Pern,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",,4.22,18896,22669,424,206,682,3748,7415,10618,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5423,43327,43327,2889349,74,446610178,9780446610180.0,Sidney Sheldon,2000.0,The Sky is Falling,The Sky is Falling,eng,3.54,15345,16370,459,345,1718,6063,5293,2951,https://images.gr-assets.com/books/1353302273m/43327.jpg,https://images.gr-assets.com/books/1353302273s/43327.jpg
5434,199687,199687,2975812,14,609807919,9780609807910.0,Megan McCafferty,2003.0,"Second Helpings (Jessica Darling, #2)","Second Helpings (Jessica Darling, #2)",eng,4.08,23180,23834,831,290,960,4680,8457,9447,https://images.gr-assets.com/books/1388707744m/199687.jpg,https://images.gr-assets.com/books/1388707744s/199687.jpg
5436,253106,253106,2974214,25,763620912,9780763620910.0,Carolyn Mackler,2003.0,"The Earth, My Butt, and Other Big Round Things","The Earth, My Butt, and Other Big Round Things",eng,3.77,21129,22209,1459,474,1775,6478,7195,6287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5438,225545,225545,460938,28,375836977,9780375836980.0,Leo Lionni,1975.0,A Color of His Own,A Color of His Own,,4.25,17617,17884,350,166,546,3034,5077,9061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5440,542752,542752,322502,22,142400769,9780142400760.0,Andrew Clements,2002.0,Things Not Seen,"Things Not Seen (Things, #1)",en-GB,3.88,21478,22288,1699,367,1333,5736,7987,6865,https://images.gr-assets.com/books/1327910708m/542752.jpg,https://images.gr-assets.com/books/1327910708s/542752.jpg
5444,45432,45432,1019140,51,078685149X,9780786851490.0,Eoin Colfer,2004.0,The Supernaturalist,The Supernaturalist,en-US,3.85,23010,24352,1021,277,1595,6618,8871,6991,https://images.gr-assets.com/books/1233460677m/45432.jpg,https://images.gr-assets.com/books/1233460677s/45432.jpg
5446,420404,420404,40370,23,394900871,9780394900870.0,Dr. Seuss,1958.0,Yertle the Turtle (Classic Seuss),Yertle the Turtle and Other Stories,eng,4.13,24972,26496,480,393,1074,5364,7608,12057,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5452,1025250,1025250,1846097,14,786856920,9780786856920.0,Gordon Korman,2000.0,Schooled,Schooled,en-US,3.82,20411,21681,2441,588,1562,5602,7435,6494,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5455,141372,141372,241811,38,440227194,9780440227200.0,Gary Paulsen,1996.0,Brian's Winter,"Brian's Winter (Brian's Saga, #3)",en-US,3.98,16861,19542,1190,281,880,4518,7115,6748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5458,372319,372319,362258,308,1406501077,9781406501070.0,Louisa May Alcott,1886.0,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""","Jo's Boys (Little Women, #3)",eng,3.8,23877,26465,544,306,1683,8009,9340,7127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5463,24963,24963,1258632,55,689840349,9780689840340.0,Susan Cooper,1974.0,Greenwitch,"Greenwitch (The Dark Is Rising, #3)",eng,4.0,21364,23531,632,201,933,5676,8641,8080,https://images.gr-assets.com/books/1347322295m/24963.jpg,https://images.gr-assets.com/books/1347322295s/24963.jpg
5469,768878,768878,2785303,65,64407330,9780064407340.0,Clive Barker,2002.0,Abarat,"Abarat (Abarat, #1)",en-US,4.08,20460,22343,1184,385,1045,4059,7777,9077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5491,568476,568476,86428,47,688213855,9780688213860.0,"Beverly Cleary, Tracy Dockray",1950.0,Henry Huggins,"Henry Huggins (Henry Huggins, #1)",eng,3.97,21823,22618,496,295,884,5894,7699,7846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5492,906541,906541,2127174,26,64434516,9780064434520.0,"Russell Hoban, Garth Williams",1960.0,Bedtime for Frances,Bedtime for Frances,eng,4.14,22865,23104,246,333,958,4598,6569,10646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5493,328802,328802,319425,57,4770020678,9784770020670.0,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton",1981.0,窓ぎわのトットちゃん,Totto-chan: The Little Girl at the Window,eng,4.3,13859,16214,1638,200,407,1980,5376,8251,https://images.gr-assets.com/books/1354795941m/328802.jpg,https://images.gr-assets.com/books/1354795941s/328802.jpg
5497,8963,8963,2507696,64,316000981,9780316000990.0,Darren Shan,2002.0,"Hunters of the Dusk (Cirque Du Freak, #7)","Hunters of the Dusk (Cirque Du Freak, #7)",,4.17,19326,21033,433,120,752,3868,6946,9347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5500,337058,337058,1379592,52,,9780064403690.0,Katherine Paterson,1980.0,Jacob Have I Loved,Jacob Have I Loved,eng,3.64,24920,26710,1641,1066,2636,7650,8766,6592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5504,147801,147801,669307,31,689869118,9780689869110.0,D.J. MacHale,2004.0,Black Water,"Black Water (Pendragon, #5)",eng,4.16,19634,20300,388,181,636,3640,7120,8723,https://images.gr-assets.com/books/1431981444m/147801.jpg,https://images.gr-assets.com/books/1431981444s/147801.jpg
5510,77281,77281,105673,8,836220625,9780836220630.0,Gary Larson,1984.0,The Far Side Gallery,The Far Side Gallery,eng,4.42,20022,20119,165,110,281,2205,5944,11579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5517,23223,23223,1379325,27,330418882,9780330418880.0,Meg Cabot,2004.0,"Every Boy's Got One (Boy, #3)","Every Boy's Got One (Boy, #3)",en-GB,3.77,19771,21653,911,477,1587,6350,7178,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5526,13067,13067,5912667,38,375821821,9780375821820.0,Carl Hiaasen,2005.0,Flush,Flush,en-US,3.86,20076,21766,2067,306,1218,5764,8377,6101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5536,7993,7993,1177243,34,142302392,9780142302390.0,"Brian Jacques, Gary Chalk",1991.0,Mariel of Redwall,"Mariel of Redwall (Redwall, #4)",,3.96,21214,22564,309,108,851,6051,8437,7117,https://images.gr-assets.com/books/1299761476m/7993.jpg,https://images.gr-assets.com/books/1299761476s/7993.jpg
5539,5135798,5135798,3989884,33,545040566,9780545040560.0,Meg Cabot,2009.0,Being Nikki,"Being Nikki (Airhead, #2)",eng,3.87,25531,26565,1017,421,1854,6931,9011,8348,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5541,303472,303472,1880,15,689839081,9780689839080.0,Margaret Peterson Haddix,2001.0,"Among the Impostors (Shadow Children, #2)","Among the Impostors (Shadow Children, #2)",en-US,4.05,21629,23909,1194,164,764,5311,9075,8595,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5565,8966,8966,1285890,57,316106534,9780316106540.0,Darren Shan,2002.0,"Allies of the Night (Cirque Du Freak, Book 8)","Allies of the Night (Cirque du Freak, #8)",,4.19,18649,20295,404,128,686,3587,6605,9289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5567,77395,77395,7071165,273,553269216,9780553269220.0,L.M. Montgomery,1919.0,Rainbow Valley,"Rainbow Valley (Anne of Green Gables, #7)",eng,4.0,27353,29297,752,212,1369,6925,10355,10436,https://images.gr-assets.com/books/1403192556m/77395.jpg,https://images.gr-assets.com/books/1403192556s/77395.jpg
5569,351064,351064,3275269,9,194232638,9780194232630.0,"Diane Mowat, W.W. Jacobs",1902.0,The Monkey's Paw,The Monkey's Paw (Oxford Bookworms),eng,3.85,18113,18209,204,326,1187,4909,6243,5544,https://images.gr-assets.com/books/1297721168m/351064.jpg,https://images.gr-assets.com/books/1297721168s/351064.jpg
5570,6554,6554,2796366,2,553297260,9780553297260.0,John Saul,1991.0,Darkness,Darkness,,3.92,17338,17460,127,223,794,4744,6013,5686,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5575,60229,60229,1881174,39,345451325,9780345451320.0,Eric S. Nylund,2001.0,The Fall of Reach,Halo: The Fall of Reach,eng,4.25,14525,16539,907,96,432,2462,5746,7803,https://images.gr-assets.com/books/1436746591m/60229.jpg,https://images.gr-assets.com/books/1436746591s/60229.jpg
5577,455764,455764,1468864,25,446324825,9780446324820.0,Frank De Felitta,1975.0,Audrey Rose,Audrey Rose,,3.86,17688,17888,136,301,1187,5042,5533,5825,https://images.gr-assets.com/books/1344267955m/455764.jpg,https://images.gr-assets.com/books/1344267955s/455764.jpg
5580,24494,24494,25344,15,836218523,9780836218530.0,Bill Watterson,1989.0,The Calvin and Hobbes Lazy Sunday Book,The Calvin and Hobbes Lazy Sunday Book,eng,4.66,18641,18840,187,60,157,1075,3478,14070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5582,47619,47619,805783,31,439436567,9780439436560.0,Garth Nix,2004.0,Drowned Wednesday,"Drowned Wednesday (The Keys to the Kingdom, #3)",en-US,3.85,21267,22243,385,217,1151,6456,8307,6112,https://images.gr-assets.com/books/1304528425m/47619.jpg,https://images.gr-assets.com/books/1304528425s/47619.jpg
5589,69392,69392,2915313,36,440420059,9780440420060.0,Jerry Spinelli,2003.0,Milkweed,Milkweed,eng,4.0,19461,20592,1966,329,1032,4327,7542,7362,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5590,181601,181601,573440,8,60283262,9780060283260.0,"Laura Joffe Numeroff, Felicia Bond",2000.0,If You Give a Pig a Party (If You Give...),If You Give a Pig a Party,,4.22,18297,18394,279,200,669,3376,4740,9409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5598,312043,312043,302958,19,439672449,9780439672440.0,Chris d'Lacey,2001.0,The Fire Within,"The Fire Within (The Last Dragon Chronicles, #1)",eng,3.76,22634,23309,1341,968,2203,5865,6732,7541,https://images.gr-assets.com/books/1362325249m/312043.jpg,https://images.gr-assets.com/books/1362325249s/312043.jpg
5601,770038,770038,2201870,37,590259385,9780590259380.0,"Deborah Guarino, Steven Kellogg",1989.0,Is Your Mama A Llama?,Is Your Mama a Llama?,,4.16,19267,19573,393,259,793,3760,5466,9295,https://images.gr-assets.com/books/1328835648m/770038.jpg,https://images.gr-assets.com/books/1328835648s/770038.jpg
5621,233722,233722,2302767,37,590224735,9780590224730.0,Ann M. Martin,1986.0,Kristy's Great Idea,"Kristy's Great Idea (The Baby-Sitters Club, #1)",eng,3.94,21952,23186,834,616,1473,5790,6114,9193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5622,12107920,12107920,17076921,10,545298423,9780545298420.0,Roland Smith,2012.0,,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",,4.17,17887,18169,287,306,712,3463,4758,8930,https://images.gr-assets.com/books/1331078007m/12107920.jpg,https://images.gr-assets.com/books/1331078007s/12107920.jpg
5632,47520,47520,1003952,42,64473457,9780064473450.0,Diana Wynne Jones,1990.0,Castle in the Air,"Castle in the Air (Howl's Moving Castle, #2)",,3.93,22964,26770,1599,175,1119,6799,11091,7586,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5658,42909,42909,2987864,46,312335288,9780312335280.0,James Herriot,1976.0,Vets Might Fly and Vet in a Spin,All Things Wise and Wonderful,,4.39,20524,22314,381,109,245,2467,7537,11956,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5681,8952,8952,2403384,52,,9780316016670.0,Darren Shan,2003.0,"Killers of the Dawn (Cirque Du Freak, #9)","Killers of the Dawn (Cirque Du Freak, #9)",,4.22,18194,19787,438,146,658,3231,6353,9399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5683,826583,826583,812315,13,60278684,9780060278690.0,"Laura Joffe Numeroff, Felicia Bond",2000.0,If You Take a Mouse to the Movies,If You Take a Mouse to the Movies,,4.16,17938,18290,317,252,853,3460,4893,8832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5701,769212,769212,318402,16,385423608,9780385423600.0,Willy Lindwer,1988.0,The Last Seven Months of Anne Frank,The Last Seven Months of Anne Frank,,4.34,15096,15375,129,284,333,1807,4417,8534,https://images.gr-assets.com/books/1320487142m/769212.jpg,https://images.gr-assets.com/books/1320487142s/769212.jpg
5708,147243,147243,1244926,29,60734000,9780060734010.0,Ben Mikaelsen,1997.0,Touching Spirit Bear,"Touching Spirit Bear (Spirit Bear, #1)",eng,3.85,17706,18850,2716,725,1400,4201,6249,6275,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5718,1603923,1603923,1597219,77,786834277,9780786834270.0,"Walt Disney Company, Ellen Titlebaum",2002.0,Beauty and the Beast,Beauty and the Beast,,4.39,14811,15565,144,174,439,2127,3170,9655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5722,298568,298568,2337281,56,60766247,9780060766240.0,"Joseph Delaney, Patrick  Arrasmith",2007.0,Night of the Soul Stealer,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",,4.12,18279,21196,605,187,620,4209,7654,8526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5725,8229399,8229399,13076690,31,006194436X,9780061944370.0,Lincoln Peirce,2010.0,,"Big Nate Strikes Again (Big Nate Novels, #2)",en-US,4.23,20480,20960,560,572,979,2989,4898,11522,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5733,125553,125553,448935,65,439568471,9780439568470.0,R.L. Stine,1992.0,Welcome to Dead House,"Welcome to Dead House (Goosebumps, #1)",en-US,3.82,19171,20647,978,451,1763,5906,5438,7089,https://images.gr-assets.com/books/1328867798m/125553.jpg,https://images.gr-assets.com/books/1328867798s/125553.jpg
5755,266607,266607,588218,32,689868235,9780689868240.0,Holly Black,2002.0,Tithe: A Modern Faerie Tale ,Valiant (Modern Faerie Tales #2),eng,3.92,26108,27834,1276,527,1873,6713,9040,9681,https://images.gr-assets.com/books/1332713354m/266607.jpg,https://images.gr-assets.com/books/1332713354s/266607.jpg
5767,760168,760168,746265,5,613026667,9780613026670.0,"Gina Mayer, Mercer Mayer",1994.0,Just Me in the Tub (Mercer Mayer's Little Critter),Just Me in the Tub (Mercer Mayer's Little Critter),,4.24,17335,17379,43,228,593,3250,4024,9284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5800,96977,96977,1387490,30,345418514,9780345418520.0,Piers Anthony,1979.0,Castle Roogna,"Castle Roogna (Xanth, #3)",eng,3.87,19867,21212,241,141,998,6395,7721,5957,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5805,58890,58890,864540,28,590554093,9780590554090.0,Tamora Pierce,1998.0,Tris's Book,"Tris's Book (Circle of Magic, #2)",eng,4.07,24511,25857,386,161,1005,5724,9059,9908,https://images.gr-assets.com/books/1328860149m/58890.jpg,https://images.gr-assets.com/books/1328860149s/58890.jpg
5813,1113545,1113545,1100537,10,159038783X,9781590387830.0,Brandon Mull,2007.0,The Candy Shop War,"The Candy Shop War (The Candy Shop War, #1)",,4.03,19619,20777,2185,292,941,4482,7137,7925,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5816,417780,417780,408381,23,140549056,9780140549060.0,"Verna Aardema, Leo Dillon, Diane Dillon",1975.0,Why Mosquitoes Buzz in People's Ears: A West African Tale,Why Mosquitoes Buzz in People's Ears,,4.01,20639,21179,1037,558,1196,4493,6195,8737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
